Patente|Pedimento|SeccionAduanera|SecuenciaObservacion|Observaciones|TipoPedimento|FechaValidacionPagoR
1925|5700224|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 18:26:02|
3471|5600864|160|13|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 16:48:03|
1925|5700205|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:42:02|
1925|5700200|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 10:25:05|
3471|5600799|160|11|3471 5600793,25 16 3471 5600794,25 16 3471 5600795,25 16 3471 5600796,25 16 3471 5600797 DE FECHA 14 DE NOVIEMBRE DE 202|1|2025-11-14 15:49:03|
3471|5600893|160|6|EL CONTENEDOR: EISU8286170  SE DESPACHA CON NUMERO DE SELLO: EMCWGW7684|1|2025-11-21 23:57:02|
1925|5700224|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: EITU9129435 SE DESPACHA CON NUMERO DE SELLO: EMCWHB4344.DE CONFORMIDAD CON EL|1|2025-11-12 18:26:02|
3471|5600864|160|5|EL CONTENEDOR: EMCU8306838 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ7224|1|2025-11-14 16:48:03|
1925|5700239|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 11:28:01|
1925|5001387|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION DE|1|2025-11-13 11:32:02|
1925|5700349|160|7|EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-24 13:18:01|
3471|5600867|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-14 16:09:02|
3471|5600859|160|6|EL CONTENEDOR: EITU1116811 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ7354|1|2025-11-14 17:16:03|
1925|5001395|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 10MA. SUBDIVISION DE 10|1|2025-11-13 11:32:04|
1925|5700211|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:07:01|
3043|5603319|523|1|DESTINATARIO CFMOTO POWERSPORTS INC NATHAN LANE N 5005 PLYMOUNTH MN 55442 USA TAX ID 22-3962475|1|2025-11-11 18:09:01|
1925|5100824|160|2|DE CONFORMIDAD CON EL ARTICULO 36, 36-A DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER|1|2025-11-12 16:35:04|
1925|5700202|160|7|LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:26:04|
1925|5700205|160|4|CONTENEDOR: BSIU9975078 SE DESPACHA CON NUMERO DE SELLO: EMCWFX3384.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 10:42:02|
1905|5019086|160|8|COMPRADOR: ZHEJIANG CFMOTO POWER CO.,LTD|1|2025-11-13 17:17:02|
1925|5100824|160|4|DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL|1|2025-11-12 16:35:04|
1925|5700369|160|7|ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-21 18:50:03|
3471|5600863|160|8|ENDO ESTA LA SEXTA OPERACION DE LA QUE SE IMPORTAN 5 BULTOS CON UN PESO DE 2207.56 KG,LA PRESENTE OPERACION SE RELACIONA|1|2025-11-14 16:10:03|
1905|5017408|160|5|VENDEDOR: PRET COMPOSITE MATERIALS, S. DE R.L. DE C.V.|1|2025-11-14 18:36:06|
3471|5600859|160|12|OS 25 16 3471 5600858 DE FECHA 14 DE NOVIEMBRE DE 2025|1|2025-11-14 17:16:03|
1925|5700235|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:48:03|
3471|5600947|160|6|EL CONTENEDOR: EGSU9734212 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ9694|1|2025-11-28 20:17:01|
1925|5700212|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-12 18:08:01|
1925|5700231|160|6|1 BULTOS, CON UN PESO DE 46.25 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-13 09:49:02|
3471|5600727|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-13 09:40:06|
3471|5600798|160|15|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 16:30:06|
1925|5100827|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: FFAU5161470 - TIIU4601370 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-12 16:35:05|
1925|5100831|160|8|9NA. SUBDIVISION DE 10 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5100823,5100824,5100825,5100826,5100827,|1|2025-11-12 16:35:03|
3043|5603393|523|3|SE DECLARAN LOS NUMEROS DE COVE (S) CONFORME A LA RGCE 1.9.17 EN VIGOR|1|2025-11-11 18:15:01|
1905|5019086|160|12|CONSIGNATARIO: CFMOTO MEXICO POWER, S. DE R.L. DE C.V.|1|2025-11-13 17:17:02|
3471|5600796|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 17:16:03|
1925|5700230|160|6|OPERACION DE LA QUE SE IMPORTAN 20 BULTOS, CON UN PESO DE 8,217.66 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-13 09:40:03|
3471|5600767|160|3|-FACTURA COMERCIAL|1|2025-11-21 15:26:02|
1925|5700205|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:42:02|
1905|5017408|160|4|DE C.V. (RFC: PCM240315CC0)|1|2025-11-14 18:36:06|
1925|5700201|160|4|CONTENEDOR: EGSU1133133 SE DESPACHA CON NUMERO DE SELLO: EMCWEB5287.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 10:26:03|
3471|5600798|160|3|-FACTURA COMERCIAL|1|2025-11-14 16:30:06|
3471|5600765|160|13|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-19 19:00:02|
3471|5600795|160|13|LA PRESENTE OPERACION SE RELACIONA CON EL PEDIMENTO 25 16 3471 5600794,  DE FECHA XX DE XXXXX DE 2025.|1|2025-11-14 15:49:02|
3043|5603320|523|2|NATHAN LANE N 5005 PLYMOUNTH MN 55442 USA TAX ID 22-3962475|1|2025-11-10 18:13:01|
1905|5017408|160|14|RFC: CMP220712ND9|1|2025-11-14 18:36:06|
1925|5700204|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: EGSU9770396 SE DESPACHA CON NUMERO DE SELLO: EMCWEB5964.DE CONFORMIDAD CON EL|1|2025-11-13 10:37:02|
1925|5100828|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: FFAU5161470 - TIIU4601370 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-12 16:35:04|
3471|5600794|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA TERCERA OPERACION DE LA QUE SE IMPORTAN 26 BULTOS, CON UN|1|2025-11-14 15:50:01|
3471|5600796|160|6|EL CONTENEDOR: PIDU4038394 SE DESPACHA CON NUMERO DE SELLO: CX0481598|1|2025-11-14 17:16:03|
1925|5001389|160|9|5001395 CON FECHA DE PAGO DEL XX/XX/2025|1|2025-11-13 11:32:02|
1925|5100829|160|6|EMCVYA8484 Y EMCVYA9264 OPERACION DE LA QUE SE IMPORTAN 46 BULTOS, CON UN PESO DE 19,309.00 KGSEL CONOCIMIENTO DE|1|2025-11-12 16:35:03|
1925|5700232|160|6|OPERACION DE LA QUE SE IMPORTAN 25 BULTOS, CON UN PESO DE 11,292.75 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA|1|2025-11-13 09:50:05|
1925|5700337|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-21 12:23:01|
1925|5001390|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 13:04:03|
1925|5700223|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 18:20:02|
1925|5001374|160|6|EMCWCS5374 Y EMCWCS5754 OPERACION DE LA QUE SE IMPORTAN 20 BULTOS, CON UN PESO DE 24,495.00 KGSEL CONOCIMIENTO DE|1|2025-11-01 11:06:01|
1925|5700235|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 10:48:03|
1925|5100857|160|5|CLIENTE.LOS CONTENEDORES: EGSU9640643 - EGSU9281034 SE DESPACHAN CON NUMEROS DE SELLOS: EMCVZK3944 Y EMCVZK3974|1|2025-11-19 11:27:02|
1925|5700199|160|4|CONTENEDOR: TGBU6002541 SE DESPACHA CON NUMERO DE SELLO:EMCWEB5274.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 10:23:01|
1925|5700235|160|4|CONTENEDOR: TCNU7766966 SE DESPACHA CON NUMERO DE SELLO: EMCWFX4854.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 10:48:03|
1925|5100830|160|3|GENERAL EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION|1|2025-11-12 16:35:03|
1925|5700206|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:47:04|
1925|5100827|160|9|5100828,5100829,5100830,5100831,5100832,|1|2025-11-12 16:35:05|
1925|5700235|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:48:03|
1925|5001388|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: EISU9411392 Y MAGU5389712 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-13 13:04:02|
3471|5600859|160|13|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 17:16:03|
1925|5001394|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 11:32:07|
1925|5700216|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 8VA.|1|2025-11-12 18:20:01|
1925|5700339|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 14TA. OPERACION|1|2025-11-22 10:51:00|
3471|5600859|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE SI|1|2025-11-14 17:16:03|
1925|5700241|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE EMPAQUEEL|1|2025-11-13 11:22:02|
1925|5700227|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 09:35:04|
3471|5600866|160|15|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 16:09:02|
1925|5700270|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 1RA. OPERACION DE LA QUE SE IMPORTAN 3|1|2025-11-19 09:41:03|
1925|5100830|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 16:35:03|
1905|5017408|160|2|3.21, 5.2.5 FRACCIÓN II Y 5.2.6 DE LAS RGCE VIGENTES.|1|2025-11-14 18:36:06|
1925|5700223|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:20:02|
3471|5600795|160|5|EL CONTENEDOR: PCIU9012018 SE DESPACHA CON NUMERO DE SELLO: CX0514080|1|2025-11-14 15:49:02|
3471|5600895|160|4|-LISTA DE EMPAQUE|2|2025-11-15 11:53:02|
1925|5100823|160|8|1RA. SUBDIVISION DE 10 SUBDIVISIONES, TENIENDO RELACIÓN CON LOSPEDIMENTOS 5100823,5100824,5100825,5100826,5100827,|1|2025-11-12 16:31:00|
1925|5100826|160|5|CLIENTE.LOS CONTENEDORES: EMCU8458023 - EGSU6311080 SE DESPACHAN CON NUMEROS DE SELLOS: EMCVYA8464 Y EMCVYA8094|1|2025-11-12 16:35:01|
1925|5100824|160|6|OPERACION DE LA QUE SE IMPORTAN 3 BULTOS, CON UN PESO DE 1,320.00 KGSEL CONOCIMIENTO DE EMBARQUE EGLV143559585404 SE|1|2025-11-12 16:35:04|
1925|5001394|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 11:32:07|
3471|5600792|160|6|EL CONTENEDOR: FSCU8191920 SE DESPACHA CON NUMERO DE SELLO: CX0514086|1|2025-11-14 17:05:01|
3471|5600781|160|4|-LISTA DE EMPAQUE|1|2025-11-19 19:29:03|
1925|5700225|160|6|3 BULTOS, CON UN PESO DE 55.08 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-12 18:30:04|
1905|5019086|160|13|DOMICILIO: CALLE TECNOLOGIA NO. 107, COL. VYNMSA APODACA INDUSTRIAL PARK, APODACA, NUEVO LEÓN C.P. 66628|1|2025-11-13 17:17:02|
1925|5700204|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:37:02|
1925|5700204|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 10:37:02|
1925|5700329|160|6|LA QUE SE IMPORTAN 9 BULTOS, CON UN PESO DE 9,184.35 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA|1|2025-11-20 12:28:02|
1925|5700207|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 11:02:03|
3471|5600859|160|11|STALA SEGUNDA OPERACION DE LA QUE SE IMPORTAN UN VALOR DE 557.06 USD,LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIMENT|1|2025-11-14 17:16:03|
3471|5600794|160|14|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 15:50:01|
1925|5700226|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-12 18:32:01|
1925|5100881|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|2|2025-11-01 08:54:00|
1925|5100825|160|9|5100828,5100829,5100830,5100831,5100832,|1|2025-11-12 16:35:02|
3471|5600797|160|7|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL|1|2025-11-14 17:05:02|
3471|5600865|160|14|OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACION|1|2025-11-14 16:48:02|
1925|5700241|160|4|CONTENEDOR: TXGU8181114 SE DESPACHA CON NUMERO DE SELLO: EMCWEB6964.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 11:22:02|
1925|5700228|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 09:35:05|
3471|5600769|160|14|R, LA PRESENTE OPERACION SE RELACIONA CON EL PEDIMENTO 25 16 3471 5600768,  DE FECHA 19 DE NOVIEMBRE DE 2025.|1|2025-11-19 16:47:04|
1925|5700208|160|7|LEY ADUANERA EN VIGOR, CON DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 11:04:05|
3471|5600863|160|12|STA LA SEGUNDA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 2,207.56 USD,LA PRESENTE OPERACION SE RELACIONA CON LOS PEDIME|1|2025-11-14 16:10:03|
1925|5001390|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 13:04:03|
1925|5700241|160|5|LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 19VA. OPERACION DE LA QUE SE IMPORTAN|1|2025-11-13 11:22:02|
3043|5003623|523|1|OPERACION DE CONFORMIDAD CON LA REGLA 4.3.20 DE LAS REGLAS DE COMERCIO EXTERIOR|1|2025-11-26 14:38:01|
1925|5001390|160|6|EMCWCS7274 Y EMCWCS7214 OPERACION DE LA QUE SE IMPORTAN 36 BULTOS, CON UN PESO DE 20,801.00 KGSEL CONOCIMIENTO DE|1|2025-11-13 13:04:03|
1925|5700203|160|7|E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 10:28:03|
1925|5700228|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 09:35:05|
1925|5700224|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-12 18:26:02|
1925|5100825|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-12 16:35:02|
3471|5600865|160|11|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-14 16:48:02|
1925|5100881|160|3|GENERAL EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA OPERACION|2|2025-11-01 08:54:00|
1925|5700225|160|4|CONTENEDOR: EITU1672087 SE DESPACHA CON NUMERO DE SELLO: EMCWHB4354.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-12 18:30:04|
3043|5603393|523|5|PEDIMENTO CONSOLIDADO CONFORME ART. 37 DE LA LEY ADUANERA Y ART. 42 DEL REGLAMENTO DE LA LEY ADUANERA|1|2025-11-11 18:15:01|
1925|5700223|160|4|CONTENEDOR: EITU9129435 SE DESPACHA CON NUMERO DE SELLO: EMCWHB4344.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-12 18:20:02|
1925|5700283|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-19 10:05:03|
1905|5017408|160|10|PROVINCE,P.R.CHINA|1|2025-11-14 18:36:06|
1925|5700229|160|4|CONTENEDOR: EGSU1232943 SE DESPACHA CON NUMERO DE SELLO: EMCWHB2804.DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE|1|2025-11-13 09:40:02|
1925|5700236|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURA-LISTA DE|1|2025-11-13 10:49:01|
1925|5700327|160|5|65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 2DA. OPERACION DE|1|2025-11-20 12:24:03|
3471|5600770|160|12|COMERCIAL, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 23,084.99 USD.|1|2025-11-19 18:29:05|
3471|5600862|160|5|EL CONTENEDOR: EMCU1820254 SE DESPACHA CON NUMERO DE SELLO: EMCWGZ7204|1|2025-11-14 16:48:01|
1925|5700233|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-13 10:43:02|
1925|5001389|160|7|SUBDIVIDE DE CONFORMIDAD CON EL ART.65 DEL REGLAMENTO DELA LEY ADUANERA, SIENDO ESTA LA 4TA. SUBDIVISION DE 10|1|2025-11-13 11:32:02|
3471|5600864|160|12|COMERCIAL, SIENDO ESTA LA PRIMERA OPERACION DE LA QUE SE IMPORTA UN VALOR DE 89,256.14 USD.|1|2025-11-14 16:48:03|
3471|5600863|160|10|2 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 16:10:03|
1925|5100831|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: TIIU6529737 - EGSU1805686 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-12 16:35:03|
1925|5700237|160|7|DOCUMENTOS E INFORMACIONPROPORCIONADOS POR EL CLIENTE.|1|2025-11-13 11:29:01|
1925|5700214|160|2|DE CONFORMIDAD CON EL ARTICULO 36 DE LA LEY ADUANERA EN VIGOR Y ASI COMO LO DISPUESTO EN LAS REGLAS DE CARACTER GENERAL|1|2025-11-12 18:15:01|
1925|5700208|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 10MA.|1|2025-11-13 11:04:05|
1925|5700237|160|6|2 BULTOS, CON UN PESO DE 75.06 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON|1|2025-11-13 11:29:01|
3471|5600764|160|9|DE CONFORMIDAD CON EL ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE LA FACTURA|1|2025-11-19 19:00:03|
1925|5001425|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-19 12:01:01|
3471|5600867|160|11|5600867 DE FECHA 14 DE NOVIEMBRE DE 2025.|1|2025-11-14 16:09:02|
1925|5700212|160|5|ARTICULO 65 DEL REGLAMENTO DE LA LEY ADUANERA VIGENTE, SE SUBDIVIDE EL CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA 4TA.|1|2025-11-12 18:08:01|
3471|5600782|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A, FRACCION I DE LA LEY ADUANERA EN VIGOR, SE ANEXAN:|1|2025-11-19 15:41:01|
3471|5600768|160|8|CONOCIMIENTO DE EMBARQUE, SIENDO ESTA LA QUINTA OPERACION DE LA QUE SE IMPORTAN 40 BULTOS, CON UN|1|2025-11-19 16:47:03|
1925|5100860|160|5|INFORMACIONPROPORCIONADOS POR EL CLIENTE.LOS CONTENEDORES: TGBU4522694 - TLLU5789726 SE DESPACHAN CON NUMEROS DE SELLOS:|1|2025-11-19 11:28:07|
1925|5001386|160|1|SE PRESENTA COMPROBANTE DE VALOR ELECTRONICO CON LOS DATOS CONTENIDOS EN FACTURA COMERCIAL CUMPLIENDO CON LOS REQUISITOS|1|2025-11-13 13:04:02|
3471|5600866|160|2|-CONOCIMIENTO DE EMBARQUE|1|2025-11-14 16:09:02|
1925|5001389|160|3|EN MATERIA DE COMERCIO EXTERIOR 1.9.18 EN VIGOR.-CONOCIMIENTO MARITIMO REVALIDADO-CARTA 3.1.8-FACTURAOPERACION DE|1|2025-11-13 11:32:02|
1925|5100881|160|5|CLIENTE.LOS CONTENEDORES: EGHU8210691 - EGHU8206011 SE DESPACHAN CON NUMEROS DE SELLOS: EMCWFV5634 Y EMCWFV5654|2|2025-11-01 08:54:00|
3471|5600795|160|15|PROPORCIONADOS POR EL CLIENTE.|1|2025-11-14 15:49:02|
1925|5700242|160|4|EMPAQUE-IMMEX-PROSECEL CONTENEDOR: TXGU8181114 SE DESPACHA CON NUMERO DE SELLO: EMCWEB6964.DE CONFORMIDAD CON EL|1|2025-11-13 11:23:02|
3471|5600861|160|3|-FACTURA COMERCIAL|1|2025-11-14 16:09:03|
1925|5700199|160|6|BULTOS, CON UN PESO DE 39.25 KG.OPERACION DE CONFORMIDAD CON EL ARTICULO 54 DE LA LEY ADUANERA EN VIGOR, CON DOCUMENTOS|1|2025-11-13 10:23:01|
1647|5017166|240|1|SE DECLARAN LOS NUMEROS DE COVE (S) CONFORME A LA RGCE 1.9.17 EN VIGOR|1|2025-11-27 16:22:03|
